"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.559653000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.236663200E-2,-5.865454674E-3,-3.207683563E-3,3.504753113E-3,7.548250576E-3
1.717361100E-2,-1.172679663E-2,-6.413459778E-3,7.018089294E-3,1.509648313E-2
2.198059000E-2,-1.758396626E-2,-9.617328644E-3,1.054048538E-2,2.264488268E-2
2.678757000E-2,-1.383537054E-1,9.252119064E-2,-1.410655975E-1,2.181774996E-1
3.159454900E-2,-1.249928474E-1,7.179594040E-2,-1.116905212E-1,1.823530683E-1
3.678371500E-2,-7.065856457E-2,7.619667053E-2,-1.302671432E-1,1.666376127E-1
4.197288200E-2,-6.015163660E-2,1.172733307E-1,-1.282691956E-1,1.839136754E-1
4.716204900E-2,-9.854078293E-2,1.194930077E-1,-1.242456436E-1,1.985594237E-1
5.218220500E-2,-8.220833540E-2,6.933593750E-2,-1.202278137E-1,1.613084307E-1
5.712434000E-2,-2.010607719E-2,6.807899475E-2,-6.999540329E-2,9.969132534E-2
6.206725700E-2,-1.160532236E-2,4.994821548E-2,-1.057038307E-1,1.174853504E-1
6.701095500E-2,-1.044273376E-2,3.799676895E-2,-8.633708954E-2,9.490467939E-2
7.195387200E-2,-5.067586899E-4,4.611015320E-4,1.563501358E-2,1.565001817E-2
7.689595500E-2,-5.155467987E-2,-1.221847534E-2,9.080314636E-2,1.051303360E-1
8.183887200E-2,-4.128611088E-2,-3.987216949E-2,1.751646996E-1,1.843285242E-1
8.678262200E-2,-9.037739038E-2,-3.226089478E-2,2.237243652E-1,2.434367056E-1
9.172553800E-2,-7.244622707E-2,-7.355403900E-2,2.906136513E-1,3.084071121E-1
9.666762200E-2,-8.984589577E-2,-9.012460709E-2,3.185696602E-1,3.430471661E-1
1.016105380E-1,-3.853458166E-2,-8.557987213E-2,3.710384369E-1,3.827249014E-1
1.065542360E-1,-5.355948210E-2,-1.087994576E-1,4.356470108E-1,4.522104135E-1
1.114971530E-1,3.093421459E-3,-1.335139275E-1,4.915056229E-1,5.093263349E-1
1.164392360E-1,9.671747684E-3,-6.137371063E-2,4.957079887E-1,4.995865142E-1
1.213821530E-1,-8.767426014E-3,-1.323571205E-1,5.167875290E-1,5.335397129E-1
1.263259030E-1,-1.669007540E-2,-9.750556946E-2,5.266194344E-1,5.358301254E-1
1.312688200E-1,1.298934221E-2,-9.201383591E-2,5.463552475E-1,5.542015206E-1
1.362109030E-1,-8.753538132E-3,-6.866025925E-2,5.525774956E-1,5.568956314E-1
1.411538200E-1,-3.635621071E-2,-2.578115463E-2,4.927048683E-1,4.947166151E-1
1.460975180E-1,-8.603578806E-2,-2.863025665E-2,4.866805077E-1,4.950553150E-1
1.510404340E-1,-7.406103611E-2,-6.651830673E-2,4.494342804E-1,4.603269432E-1
1.559825700E-1,-9.994614124E-2,-4.109621048E-2,4.397969246E-1,4.528790838E-1
1.609254860E-1,-8.154320717E-2,-2.394342422E-2,4.221425056E-1,4.306122122E-1
1.658691840E-1,-1.503312886E-1,-6.593656540E-2,4.269189835E-1,4.573914575E-1
1.708121010E-1,-1.251822412E-1,-3.536319733E-2,4.186797142E-1,4.384220026E-1
1.757541840E-1,-1.507605910E-1,-4.346513748E-2,3.976907730E-1,4.275230110E-1
1.806971010E-1,-1.905966997E-1,-4.023456573E-2,3.897738457E-1,4.357402586E-1
1.856407990E-1,-1.862804890E-1,-3.752708435E-2,3.851585388E-1,4.294831809E-1
1.905837150E-1,-2.041823864E-1,-5.642366409E-2,3.558578491E-1,4.141363128E-1
1.955258510E-1,-1.686949432E-1,-5.428743362E-2,3.722877502E-1,4.123145381E-1
2.004687150E-1,-1.298701167E-1,-4.085206985E-2,3.888320923E-1,4.119775902E-1
2.054124650E-1,-8.027416468E-2,-4.194736481E-2,3.399519920E-1,3.518108580E-1
2.103553820E-1,-9.926101565E-2,-4.303455353E-2,3.064241409E-1,3.249622688E-1
2.152974650E-1,-5.389302969E-2,-3.451538086E-2,2.478442192E-1,2.559736845E-1
2.202403820E-1,-4.834580421E-2,1.629257202E-2,2.043533325E-1,2.106253764E-1
2.251840800E-1,-3.489506245E-2,2.904558182E-2,1.754498482E-1,1.812290276E-1
2.301269970E-1,4.888772964E-4,2.579164505E-2,1.700296402E-1,1.719753660E-1
