21,22,23,21,24,22,21,23,22,22
24,23,26,24,25,23,24,24,24,23
21,21,21,20,22,21,22,20,20,20
23,23,24,24,25,22,22,23,24,23
21,22,21,21,21,21,23,21,21,20
25,25,25,25,25,24,22,25,25,24
23,23,23,21,23,22,23,21,21,22
27,27,29,29,29,28,27,28,26,28
27,24,25,24,24,23,25,22,22,23
