24,27,25,24,29,19,17,20,15,20
42,43,43,43,42,56,43,44,47,44
26,30,29,31,31,23,25,26,23,25
42,48,41,50,45,45,41,45,42,47
30,27,32,27,28,32,25,23,25,23
43,53,44,42,45,48,41,40,50,45
28,30,30,32,31,26,27,27,18,22
48,46,46,50,46,51,42,44,52,43
29,32,30,27,32,24,23,27,19,28
